date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:41:21	161338/161338	---M--	200	added ('OK')	image/jpeg	etag:%22aeb59c775ad6de3c6ebe813562783a23%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/HowdoIknowifIhaveamentalhealthcondition.jpg?VersionId=_u0ZMXwKM1myXcbiD2dnUG3DFle4PzAr	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/HowdoIknowifIhaveamentalhealthconditionec4c.jpg	(from https://www.womenshealth.gov/mental-health/good-mental-health/how-do-i-know-whether-i-have-mental-health-condition)
06:41:25	75686/75686	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:22%20GMT	https://www.womenshealth.gov/node/894	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/894	(from https://www.womenshealth.gov/mental-health/living-mental-health-condition/working-mental-health-condition)
06:41:25	62763/62763	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:22%20GMT	https://www.womenshealth.gov/node/895	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/895	(from https://www.womenshealth.gov/mental-health/body-image-and-mental-health/pregnancy-and-body-image)
06:41:26	101310/101310	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2022:19:44%20GMT	https://www.womenshealth.gov/pregnancy/youre-pregnant-now-what/staying-healthy-and-safe	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/pregnancy/youre-pregnant-now-what/staying-healthy-and-safe	(from https://www.womenshealth.gov/mental-health/body-image-and-mental-health/pregnancy-and-body-image)
06:41:27	114663/114663	---M--	200	added ('OK')	image/jpeg	etag:%221d71aad02c0c71c857c066d6788b0e90%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Pregnancyandbodyimage.jpg?VersionId=sKoSk9h8Mdq8mMOBzwlaAN6Q_ZQm1A5F	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Pregnancyandbodyimage146e.jpg	(from https://www.womenshealth.gov/mental-health/body-image-and-mental-health/pregnancy-and-body-image)
06:41:27	82736/82736	---M--	200	added ('OK')	image/jpeg	etag:%2217549336af724158b86f8984f293cf18%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Workingwithamentalhealthcondition.jpg?VersionId=7m4ydCntcHO5I1fHPLlDGFsc6B1vG_kH	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Workingwithamentalhealthconditiona67d.jpg	(from https://www.womenshealth.gov/mental-health/living-mental-health-condition/working-mental-health-condition)
06:41:29	136768/136768	---M--	200	added ('OK')	image/jpeg	etag:%22f85c8475531cc76ab809183f9a5f36ee%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Reproductivehealthandmentalhealth.jpg?VersionId=nQZJQY3Dkyv42bfcfa6wqnEgy1U2fiRT	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Reproductivehealthandmentalhealth28d1.jpg	(from https://www.womenshealth.gov/mental-health/living-mental-health-condition/reproductive-health-and-mental-health)
06:41:31	76938/76938	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:27%20GMT	https://www.womenshealth.gov/node/893	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/893	(from https://www.womenshealth.gov/mental-health/living-mental-health-condition/reproductive-health-and-mental-health)
06:41:31	50328/50328	---M--	200	added ('OK')	image/jpeg	etag:%224bde7a2ba33f997aca64b38cd48d0ff1%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Suicideprevention.jpg?VersionId=3WZDAT7Hq8gf0Ln3DogmbqYzhgBUbGUw	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Suicideprevention9585.jpg	(from https://www.womenshealth.gov/mental-health/get-help-now/suicide-prevention)
06:41:34	65760/65760	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:29%20GMT	https://www.womenshealth.gov/node/892	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/892	(from https://www.womenshealth.gov/mental-health/get-help-now/suicide-prevention)
06:41:35	66299/66299	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:32%20GMT	https://www.womenshealth.gov/node/891	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/891	(from https://www.womenshealth.gov/mental-health/get-help-now/getting-treatment)
06:41:36	64722/64722	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:34%20GMT	https://www.womenshealth.gov/node/966	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/966	(from https://www.womenshealth.gov/relationships-and-safety/signs-abuse)
06:41:36	73248/73248	---M--	200	added ('OK')	image/jpeg	etag:%22ca7789868b9aff971da2d289a12eb860%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/AmIbeingabused.jpg?VersionId=CyxbCvFcsgRxmwYzvA3GL4c_N_cFuwi9	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/AmIbeingabusedf9f3.jpg	(from https://www.womenshealth.gov/relationships-and-safety/signs-abuse)
06:41:39	178151/178151	---M--	200	added ('OK')	image/jpeg	etag:%220304ee8a05cd76df6af6a931bc6145d8%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Gettingtreatment.jpg?VersionId=CM8ZRHEUNJ6h0e7msSPtCURsFsHiteUc	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Gettingtreatmentc56a.jpg	(from https://www.womenshealth.gov/mental-health/get-help-now/getting-treatment)
06:41:39	70967/70967	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2018:48:52%20GMT	https://www.womenshealth.gov/relationships-and-safety/other-types/physical-abuse	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/other-types/physical-abuse	(from https://www.womenshealth.gov/relationships-and-safety/signs-abuse)
06:41:40	81741/81741	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2015:23:12%20GMT	https://www.womenshealth.gov/relationships-and-safety/domestic-violence/getting-restraining-order	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/domestic-violence/getting-restraining-order	(from https://www.womenshealth.gov/relationships-and-safety/domestic-violence)
06:41:40	64532/64532	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:37%20GMT	https://www.womenshealth.gov/node/678	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/678	(from https://www.womenshealth.gov/relationships-and-safety/domestic-violence)
06:41:41	20590/20590	---M--	200	added ('OK')	image/jpeg	etag:%2222ba220ac0be1c5949da1eadae23b332%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Effectsofdomesticviolenceonchildren.jpg?VersionId=Vwdce2KIqr1KDfkWq8GGZU6K7j3V1qdB&itok=yMmbl0AI	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Effectsofdomesticviolenceonchildren9dcb.jpg	(from https://www.womenshealth.gov/relationships-and-safety/domestic-violence)
06:41:42	77996/77996	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2014:56:16%20GMT	https://www.womenshealth.gov/relationships-and-safety/domestic-violence/effects-domestic-violence-children	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/domestic-violence/effects-domestic-violence-children	(from https://www.womenshealth.gov/relationships-and-safety/domestic-violence)
06:41:43	54965/54965	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Aug%202021%2013:41:40%20GMT	https://www.womenshealth.gov/relationships-and-safety/partner-violence/effects-domestic-violence-children	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/partner-violence/effects-domestic-violence-children	(from https://www.womenshealth.gov/relationships-and-safety/domestic-violence)
06:41:43	19066/19066	---M--	200	added ('OK')	image/jpeg	etag:%22a8d6ef06e6ac9884894f2fbbd36a5526%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Signsofdomesticviolenceorabuse.jpg?VersionId=lAXJ2cFeN4NcronFtODQ2xMlU5W2K6r7&itok=VU3OszF9	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Signsofdomesticviolenceorabusefe5c.jpg	(from https://www.womenshealth.gov/relationships-and-safety/domestic-violence)
06:41:44	54965/54965	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Aug%202021%2013:41:42%20GMT	https://www.womenshealth.gov/relationships-and-safety/partner-violence/signs-domestic-violence	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/partner-violence/signs-domestic-violence	(from https://www.womenshealth.gov/relationships-and-safety/domestic-violence)
06:41:44	15853/15853	---M--	200	added ('OK')	image/jpeg	etag:%2235c41148ce901772efaa2f39da91d3c4%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Leavinganabusiverelationship.jpg?VersionId=cCHU4y8PaF3gdJk6TzNpR.hvagcSjzG2&itok=eCFcmEWT	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Leavinganabusiverelationshipa78f.jpg	(from https://www.womenshealth.gov/relationships-and-safety/domestic-violence)
06:41:47	54965/54965	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Aug%202021%2013:41:44%20GMT	https://www.womenshealth.gov/relationships-and-safety/partner-violence/leaving-abusive-relationship	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/partner-violence/leaving-abusive-relationship	(from https://www.womenshealth.gov/relationships-and-safety/domestic-violence)
06:41:47	54965/54965	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Aug%202021%2013:41:45%20GMT	https://www.womenshealth.gov/relationships-and-safety/partner-violence/getting-restraining-order	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/partner-violence/getting-restraining-order	(from https://www.womenshealth.gov/relationships-and-safety/domestic-violence)
06:41:48	18565/18565	---M--	200	added ('OK')	image/jpeg	etag:%227d826c9b3c7a679309acc23967685917%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Gettingarestrainingorder.jpg?VersionId=SyyxSMdaTgKPU2J5beetyh.KmHrbY2cs&itok=TrVEeU1-	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Gettingarestrainingorder6ff4.jpg	(from https://www.womenshealth.gov/relationships-and-safety/domestic-violence)
06:41:48	62616/62616	---M--	200	added ('OK')	image/jpeg	etag:%2208aa8fdd9380615f400fe7cf12268a9a%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Domesticorintimatepartnerviolence.jpg?VersionId=lXXjdO.Z6ZlhaM2vIJOR2ALohMS2ZgEX	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Domesticorintimatepartnerviolencebe68.jpg	(from https://www.womenshealth.gov/relationships-and-safety/domestic-violence)
06:41:50	13361/13361	---M--	200	added ('OK')	image/jpeg	etag:%22b0ef13d0170aaeeb319335263892b5e9%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Sexualassault.jpg?VersionId=mbySveyb2pSfun6eP89r4.MqoNZakLHk&itok=yOGJv2uA	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Sexualassault6c3d.jpg	(from https://www.womenshealth.gov/relationships-and-safety/sexual-assault-and-rape)
06:41:51	62834/62834	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:48%20GMT	https://www.womenshealth.gov/node/677	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/677	(from https://www.womenshealth.gov/relationships-and-safety/sexual-assault-and-rape)
06:41:51	18680/18680	---M--	200	added ('OK')	image/jpeg	etag:%22a92115feed3a60ff233d938614642867%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Sexualassaultoncollegecampuses.jpg?VersionId=WINNFonuTgBfw0_Y3dVz_XgAuLs6bIAl&itok=dBwmUe-H	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Sexualassaultoncollegecampusesec44.jpg	(from https://www.womenshealth.gov/relationships-and-safety/sexual-assault-and-rape)
06:41:53	21757/21757	---M--	200	added ('OK')	image/jpeg	etag:%224ecef2839918c34bd3ca2e43c0006d58%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Rape.jpg?VersionId=RaFhPMz473IKAVkNwtrSqHs3eL915cbK&itok=QecYbW-e	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Rapea90b.jpg	(from https://www.womenshealth.gov/relationships-and-safety/sexual-assault-and-rape)
06:41:55	67323/67323	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:52%20GMT	https://www.womenshealth.gov/node/676	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/676	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:41:55	77144/77144	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:52%20GMT	https://www.womenshealth.gov/relationships-and-safety/other-types/elder-abuse	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/other-types/elder-abuse	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:41:57	73666/73666	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2012:05:18%20GMT	https://www.womenshealth.gov/relationships-and-safety/other-types/financial-abuse	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/other-types/financial-abuse	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:41:58	73675/73675	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:55%20GMT	https://www.womenshealth.gov/relationships-and-safety/other-types/human-trafficking	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/other-types/human-trafficking	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:41:58	78730/78730	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:55%20GMT	https://www.womenshealth.gov/relationships-and-safety/other-types/harassment	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/other-types/harassment	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:41:59	73069/73069	---MC-	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2019:44:52%20GMT	https://www.womenshealth.gov/relationships-and-safety/other-types/sexual-coercion	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/other-types/sexual-coercion	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:42:01	71601/71601	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:58%20GMT	https://www.womenshealth.gov/relationships-and-safety/other-types/immigrant-and-refugee-women	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/other-types/immigrant-and-refugee-women	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:42:02	71495/71495	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:41:58%20GMT	https://www.womenshealth.gov/relationships-and-safety/other-types/stalking	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/other-types/stalking	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:42:03	69382/69382	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2010:14:17%20GMT	https://www.womenshealth.gov/relationships-and-safety/other-types/violence-against-women-disabilities	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/other-types/violence-against-women-disabilities	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:42:04	22771/22771	---M--	200	added ('OK')	image/jpeg	etag:%2257fb6f6a391e6a3e8a81c24a52b2e0dd%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Harassment.jpg?VersionId=7_POuKrYz7iEARnzjoh8kuqABVq3CYnO&itok=_lb4nDv7	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Harassmentc10d.jpg	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:42:06	17450/17450	---M--	200	added ('OK')	image/jpeg	etag:%2290a543202b0db7b7fc217368b070f192%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Humantrafficking.jpg?VersionId=63NZBhOzVTzuBaLTClLaae_YJ13RHFFX&itok=V1cdE3fc	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Humantraffickingcc3c.jpg	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:42:06	22936/22936	---M--	200	added ('OK')	image/jpeg	etag:%228b941698045c788a3f7d50b1a58c96f6%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Financialabuse.jpg?VersionId=ReYST4dzlwtZ8DkLIJZQqELnYj6rFZaB&itok=Xz0g2Y3E	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Financialabuse29e5.jpg	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:42:09	21834/21834	---M--	200	added ('OK')	image/jpeg	etag:%22dc3d4f0ddcddb49f5763e6471b7f3223%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Emotionalandverbalabuse.jpg?VersionId=EeDiX7uaYhJLGs4_uDyA668_XXcR03vP&itok=t1XMvWZ4	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Emotionalandverbalabuse4b54.jpg	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:42:09	19277/19277	---M--	200	added ('OK')	image/jpeg	etag:%22b0b5036070cd6ae96ca0da7bed20a22c%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Elderabuse.jpg?VersionId=WBKfZlL4lrTGBEEmKrTEjJw24JRyl3gc&itok=3QoKEiB9	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Elderabuse5c0a.jpg	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:42:11	18732/18732	---M--	200	added ('OK')	image/jpeg	etag:%2291a00c984f4f1187db5e98175bd9f558%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Datingviolenceandabuse.jpg?VersionId=EZsxVaI0VziHnw1vFKelxfV5RjaF08xy&itok=mN2b_Pdj	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/styles/large/public/bucket-images/Datingviolenceandabuse7e81.jpg	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:42:16	258624/258624	---M--	200	added ('OK')	image/jpeg	etag:%22b8602714833a80981659ae88c8f6b8b0%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Sexualassaultandrape.jpg?VersionId=JKpM4fHaNEQB2AbOifuOeUUUtxVrkDkX	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Sexualassaultandraped45a.jpg	(from https://www.womenshealth.gov/relationships-and-safety/sexual-assault-and-rape)
06:42:17	74981/74981	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:42:11%20GMT	https://www.womenshealth.gov/node/945	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/945	(from https://www.womenshealth.gov/relationships-and-safety/effects-violence-against-women)
06:42:19	50064/50064	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Aug%202021%2013:42:18%20GMT	https://www.womenshealth.gov/a-z-topics/stress-and-your-health	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/a-z-topics/stress-and-your-health	(from https://www.womenshealth.gov/relationships-and-safety/effects-violence-against-women)
06:42:20	63303/63303	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:42:17%20GMT	https://www.womenshealth.gov/node/	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/index.html	(from https://www.womenshealth.gov/relationships-and-safety/effects-violence-against-women)
06:42:22	52625/52625	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Aug%202021%2013:42:20%20GMT	https://www.womenshealth.gov/mental-health/help/index.html	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/mental-health/help/index.html	(from https://www.womenshealth.gov/relationships-and-safety/effects-violence-against-women)
06:42:23	52625/52625	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Aug%202021%2013:42:20%20GMT	https://www.womenshealth.gov/mental-health/illnesses/post-traumatic-stress-disorder.html	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/mental-health/illnesses/post-traumatic-stress-disorder.html	(from https://www.womenshealth.gov/relationships-and-safety/effects-violence-against-women)
06:42:24	407085/407085	---M--	200	added ('OK')	image/jpeg	etag:%225bfc3f7f3cd629021b4cb49895fbceb7%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Othertypesofviolenceandabuseagainstwomen.jpg?VersionId=w..RF2ADP19k58ZuQJ6wEuZOMlF1LURS	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Othertypesofviolenceandabuseagainstwomendb9d.jpg	(from https://www.womenshealth.gov/relationships-and-safety/other-types)
06:42:25	62459/62459	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:42:23%20GMT	https://www.womenshealth.gov/node/944	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/944	(from https://www.womenshealth.gov/relationships-and-safety/get-help)
06:42:26	86592/86592	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:42:23%20GMT	https://www.womenshealth.gov/relationships-and-safety/get-help/state-resources	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/get-help/state-resources	(from https://www.womenshealth.gov/relationships-and-safety/get-help)
06:42:29	155764/155764	---M--	200	added ('OK')	image/jpeg	etag:%22cf73a79bc2ffe280469857c44a81ecf1%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Gethelp.jpg?VersionId=UOK2Wm2g2MpB8pW8eqFWrPgMCT13LjVD	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Gethelpc0cd.jpg	(from https://www.womenshealth.gov/relationships-and-safety/get-help)
06:42:30	66610/66610	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:42:27%20GMT	https://www.womenshealth.gov/node/940	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/940	(from https://www.womenshealth.gov/relationships-and-safety/help-end-violence)
06:42:31	66554/66554	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2000:23:59%20GMT	https://www.womenshealth.gov/relationships-and-safety/get-help/laws-violence-against-women	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/relationships-and-safety/get-help/laws-violence-against-women	(from https://www.womenshealth.gov/relationships-and-safety/get-help)
06:42:34	67448/67448	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:42:31%20GMT	https://www.womenshealth.gov/node/939	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/939	(from https://www.womenshealth.gov/relationships-and-safety/relationships-and-safety-resources)
06:42:38	236473/236473	---M--	200	added ('OK')	image/jpeg	etag:%22bed4eea57d32b480359f7d5f7a326b3b%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Relationshipsandsafetyresources.jpg?VersionId=nFqAg6egLkwqA2MulDDGhMve1FQ1ja06	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Relationshipsandsafetyresourcesb5a9.jpg	(from https://www.womenshealth.gov/relationships-and-safety/relationships-and-safety-resources)
06:42:38	69785/69785	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:42:35%20GMT	https://www.womenshealth.gov/node/953	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/953	(from https://www.womenshealth.gov/relationships-and-safety/other-types/emotional-and-verbal-abuse)
06:42:42	68463/68463	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:42:38%20GMT	https://www.womenshealth.gov/node/941	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/941	(from https://www.womenshealth.gov/relationships-and-safety/get-help/how-help-friend)
06:42:47	435140/435140	---M--	200	added ('OK')	image/jpeg	etag:%2239a7cf65881f1df24c358a115e4acf9b%22	https://owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Emotionalandverbalabuse.jpg?VersionId=C1Gc1Hjg2U1nBFmUGd.5ZY6RMztLLpst	C:/Users/Abduljelil/3D%20Objects/h/health/owh-wh-d9-prod.s3.amazonaws.com/s3fs-public/heading-images/Emotionalandverbalabuse24a2.jpg	(from https://www.womenshealth.gov/relationships-and-safety/other-types/emotional-and-verbal-abuse)
06:42:48	74722/74722	---MC-	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2013:42:45%20GMT	https://www.womenshealth.gov/node/956	C:/Users/Abduljelil/3D%20Objects/h/health/www.womenshealth.gov/node/956	(from https://www.womenshealth.gov/relationships-and-safety/sexual-assault-and-rape/college-sexual-assault)
